spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",17,-1,11,TH,2/12/2025,77,TRUE,201812,3D : The Remixes,10/2/2023,0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,4
6SNwxbDxjzzN2VO3k6pXdR,สักวันฉันจะหายดี,Ink Waruntorn,18,6,32,TH,2/12/2025,51,FALSE,228648,สักวันฉันจะหายดี,2/6/2025,0.533,0.529,3,-5.741,1,0.0423,0.709,0,0.075,0.489,148.001,4
4kE80JWRissrodmXuo0xYi,ดอกไม้ที่รอฝน (spring),"THE TOYS, NONT TANONT",19,0,-4,TH,2/12/2025,66,FALSE,228000,ดอกไม้ที่รอฝน (spring),7/19/2024,0.685,0.438,9,-9.944,1,0.0316,0.389,0,0.171,0.6,119.987,4
7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),"LISA, ROSALÍA",20,17,-4,TH,2/12/2025,80,FALSE,179789,New Woman (feat. ROSALÍA),8/15/2024,0.477,0.854,7,-4.715,1,0.275,0.0858,0,0.065,0.314,140.515,5
7jGiXLzchqbDTW7WzSU7a3,ปล่อยดาว (Flaw),YEW,21,2,3,TH,2/12/2025,61,FALSE,253412,Rainbow Landscape,8/15/2024,0.318,0.766,0,-5.987,1,0.0443,0.0501,2.53E-05,0.255,0.469,188.069,3
24VfUtHxbkCrscWC00toom,ความทรงจำ,Musketeers,22,-4,-4,TH,2/12/2025,65,FALSE,258973,Left Right And Something,12/16/2015,0.501,0.648,0,-5.771,1,0.0272,0.0381,2.10E-06,0.0913,0.504,180.043,4
2AdBbeVaEdW731a3FXJAJC,อยู่ได้แล้ว,"Lipta, Mirrr",23,-2,-11,TH,2/12/2025,65,FALSE,253421,อยู่ได้แล้ว,7/30/2024,0.555,0.648,11,-7.053,1,0.037,0.366,0,0.318,0.509,75.016,4
6d8gjGmu1uNrjjJbLvgyaH,วิงวอน (ex-change),BOWKYLION,24,-4,-5,TH,2/12/2025,62,FALSE,251538,CHERRY,11/19/2024,0.668,0.524,5,-6.459,0,0.0346,0.604,0,0.156,0.59,130.049,4
6vvPecFTmWxDfEJ6cYT1wa,Rockstar,LISA,25,21,24,TH,2/12/2025,80,TRUE,138213,Rockstar,6/27/2024,0.668,0.628,8,-4.692,1,0.046,0.129,0,0.0293,0.568,140.053,4
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,26,-1,-6,TH,2/12/2025,89,FALSE,214357,blue,8/2/2024,0.746,0.317,4,-11.982,1,0.0342,0.933,0.0186,0.121,0.585,97.49,3
5W2IYA5Su42XiI90GDdscj,Yours Ever (feat. Q Flure),"Cocktail, Q Flure",27,0,-6,TH,2/12/2025,46,FALSE,259380,Yours Ever,8/29/2024,0.612,0.883,3,-4.827,1,0.0285,0.0454,0,0.257,0.784,92,4
40Sxfuw7BqILV8JYMcj2oi,จดจำ,Only Monday,28,-6,-6,TH,2/12/2025,50,FALSE,334459,จดจำ,1/23/2024,0.532,0.736,9,-6.133,1,0.0274,0.132,1.82E-06,0.135,0.365,74.01,4
3qT2Jn6s5k5dluHNqThi1X,ไม่ให้ไป,Three Man Down,29,-1,21,TH,2/12/2025,45,FALSE,240410,ไม่ให้ไป,6/11/2024,0.52,0.852,9,-4.65,1,0.04,0.157,0,0.279,0.344,146.048,4
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",30,12,20,TH,2/12/2025,89,FALSE,177598,GNX,11/21/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",31,-5,-8,TH,2/12/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
4oCZ6UlTx0WFolzaHLJWym,ไม่เปลี่ยนเลย (Best Luck),fellow fellow,32,4,0,TH,2/12/2025,58,FALSE,190000,PROUD,11/11/2024,0.629,0.65,11,-7.994,1,0.0487,0.0512,0,0.17,0.624,137.888,4
4KZRjuldIGTS7AQUPbUvbs,ที่เดิม,PUN,33,-4,-6,TH,2/12/2025,64,FALSE,236062,PUN,9/19/2024,0.606,0.5,2,-7.865,1,0.0282,0.515,0,0.103,0.207,82.029,4
2a78JDp7YVCyEydtRiHOn7,I Just Wanna Know,PUN,34,0,-5,TH,2/12/2025,61,FALSE,223500,PUN,9/19/2024,0.363,0.549,9,-7.205,1,0.0381,0.345,0,0.159,0.24,204.054,4
1z5ebC9238uGoBgzYyvGpQ,toxic till the end,ROSÉ,35,-3,-5,TH,2/12/2025,87,FALSE,156685,rosie,12/6/2024,0.413,0.604,7,-5.628,1,0.0999,0.0498,0,0.114,0.296,167.232,4
2l8WRaQeDx9aYdgGe4c3PE,ไร้รัก,Highhot,36,7,8,TH,2/12/2025,60,FALSE,217600,ไร้รัก,3/1/2021,0.734,0.675,4,-9.587,1,0.06,0.0791,0,0.213,0.408,102.984,4
6OtTqu9t1RitlU1RjUfEXe,กอดไม่ได้,Bedroom Audio,37,-6,13,TH,2/12/2025,59,FALSE,286191,2014 Extended Play,1/1/2014,0.361,0.474,0,-8.155,1,0.0356,0.0945,0.0004,0.0663,0.251,170.018,4
0x5JCTghFaNoVyfyxYyfnB,ใจเป็นนาย กายเป็นบ่าว,เล็ก รัชเมศฐ์,38,-3,-4,TH,2/12/2025,41,FALSE,245000,ใจเป็นนาย กายเป็นบ่าว,11/18/2024,0.612,0.421,9,-8.19,1,0.0376,0.396,1.52E-05,0.113,0.326,127.953,4
22A3EEXoniinp3n7BlVlxT,รักเธอหัวทิ่มบ่อ,HANGMAN,39,9,11,TH,2/12/2025,42,FALSE,229520,Hangman,8/9/2007,0.7,0.525,6,-7.068,1,0.0312,0.192,5.84E-06,0.108,0.53,99.975,4
25n8diXqpb6LKyL0Dwzwoy,Promethazine,"Saran, BlackHeart, Pondering",40,1,-1,TH,2/12/2025,63,FALSE,182453,Promethazine,8/3/2021,0.866,0.503,9,-8.137,1,0.0726,0.887,0,0.101,0.142,100,4
4jyfcb5s4H3hKl0CJXjYei,Proud,fellow fellow,41,-2,-6,TH,2/12/2025,57,FALSE,225410,PROUD,11/11/2024,0.526,0.57,3,-8.893,1,0.0619,0.551,0,0.131,0.443,146.03,4
4MEn5CNtwf4VVEfmZVcpTC,ทิ้งไป,Only Monday,42,-12,3,TH,2/12/2025,50,FALSE,350833,Only Monday,7/9/2022,0.413,0.774,10,-5.431,1,0.0329,0.0106,0.000139,0.145,0.478,180.19,4
30ho6wAl9w53sCtcqzHVMA,ใจพัง,"Saran, GTK",43,-10,-7,TH,2/12/2025,63,FALSE,301928,ใจพัง,4/27/2023,0.704,0.697,10,-6.317,1,0.051,0.394,0.004,0.59,0.509,140.021,4
06DPpk0hUJEgpzl5cuWNI6,เวลาเธอยิ้ม,Polycat,44,6,-19,TH,2/12/2025,63,FALSE,227000,80 Kisses,3/18/2016,0.598,0.669,4,-5.506,1,0.0419,0.244,0,0.178,0.788,82.997,4
7jq0O5rfrzEIqNOsc7v9JT,เดินมาส่ง - BYE,"First Anuwat, Saran",45,-7,-12,TH,2/12/2025,63,FALSE,205434,เดินมาส่ง (BYE),4/30/2023,0.689,0.721,7,-6.583,1,0.0589,0.244,0,0.31,0.307,92.067,4
2vwjJOcZInBM9VibTxzwSQ,Oopsy Daisy,PP Krit,46,-6,-5,TH,2/12/2025,69,FALSE,180288,Oopsy Daisy,1/15/2025,0.807,0.833,11,-4.682,0,0.0634,0.105,0,0.0454,0.81,130.046,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",47,0,-7,TH,2/12/2025,90,FALSE,244684,The Idol Episode 4 (Music from the HBO Original Series),6/23/2023,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31E-06,0.151,0.19,84.828,4
5QxNmQBXpLPemzpDvsuiLM,DAY ONE,PUN,48,2,-11,TH,2/12/2025,58,FALSE,271500,PUN,9/19/2024,0.658,0.32,11,-10.54,1,0.0317,0.811,0,0.0723,0.289,99.929,4
1rNYuv63emsYt4Jjv8RlgJ,เจ้าของที่,Mirrr,49,-5,-18,TH,2/12/2025,62,FALSE,240008,Q.E.D,3/24/2022,0.631,0.822,5,-4.793,1,0.0269,0.213,0.00101,0.212,0.879,149.886,4
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,50,-1,-8,TH,2/12/2025,95,TRUE,166300,The Secret of Us (Deluxe),10/18/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,1,0,0,SV,2/12/2025,98,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,2,1,1,SV,2/12/2025,95,TRUE,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,3,-1,-1,SV,2/12/2025,91,TRUE,204768,DeBÍ TiRAR MáS FOToS,1/5/2025,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",4,0,0,SV,2/12/2025,92,TRUE,235336,DeBÍ TiRAR MáS FOToS,1/5/2025,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,5,0,0,SV,2/12/2025,93,TRUE,156364,DeBÍ TiRAR MáS FOToS,1/5/2025,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1.00E-05,106.295,3
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",6,0,2,SV,2/12/2025,88,FALSE,206066,Cosa Nuestra,11/15/2024,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,7,6,43,SV,2/12/2025,90,TRUE,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",8,-1,-1,SV,2/12/2025,90,TRUE,191018,Cosa Nuestra,11/15/2024,0.833,0.563,4,-5.593,0,0.204,0.528,1.27E-05,0.139,0.343,105.008,4
63EQbNhgaih4yg5412usWG,Loco,Neton Vega,9,-1,0,SV,2/12/2025,90,FALSE,186521,Loco,12/20/2024,0.849,0.708,1,-5.502,1,0.0686,0.0741,0.00768,0.139,0.632,91.981,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,10,-1,-4,SV,2/12/2025,94,FALSE,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,11,-1,-1,SV,2/12/2025,89,TRUE,199114,DeBÍ TiRAR MáS FOToS,1/5/2025,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",12,-1,0,SV,2/12/2025,87,FALSE,196800,FERXXOCALIPSIS,12/1/2023,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
5WEF0icHWmAZBBMglBd599,WELTiTA,"Bad Bunny, Chuwi",13,-1,-2,SV,2/12/2025,91,FALSE,187507,DeBÍ TiRAR MáS FOToS,1/5/2025,0.458,0.297,4,-32.354,0,0.6,0.866,0.329,0.346,0.357,96.14,3
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",14,0,-1,SV,2/12/2025,88,TRUE,225880,Tu Boda,9/26/2024,0.694,0.651,6,-6.968,1,0.0784,0.496,1.36E-05,0.0787,0.471,112.648,3
0LTwdL5yZ6YOTEGUQPFuSN,ROSONES,Tito Double P,15,0,-1,SV,2/12/2025,89,TRUE,177590,ROSONES,12/5/2024,0.802,0.726,1,-5.939,1,0.0318,0.704,9.70E-06,0.117,0.604,120.129,3
7sd6zMrgGpEa7NkQm9TRrg,NADIE,Tito Double P,16,0,0,SV,2/12/2025,88,TRUE,197031,NADIE,11/21/2024,0.702,0.843,7,-4.71,1,0.114,0.465,0,0.12,0.526,92.604,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",17,2,0,SV,2/12/2025,99,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,"Bad Bunny, RaiNao",18,0,-3,SV,2/12/2025,89,TRUE,200680,DeBÍ TiRAR MáS FOToS,1/5/2025,0.513,0.0302,0,-33.8,1,0.0701,0.996,0.977,0.15,0.557,120.026,1
0iKo4pNNjHHdKUcFARlfCa,EL CLúB,Bad Bunny,19,2,-1,SV,2/12/2025,88,TRUE,222568,DeBÍ TiRAR MáS FOToS,1/5/2025,0.516,0.611,10,-5.486,0,0.0555,0.458,5.34E-05,0.113,0.261,110.744,4
7ricDBUakN3N0YkkKE8Obu,Mi Refe,"Beéle, Ovy On The Drums",20,2,12,SV,2/12/2025,86,FALSE,159404,Mi Refe,12/5/2024,0.588,0.634,7,-5.112,0,0.273,0.417,0.00111,0.0993,0.463,151.467,5
3KZCP2StVGdWkOKyRZNWA4,Es un Secreto,Plan B,21,-4,8,SV,2/12/2025,80,FALSE,192120,House of Pleasure,7/20/2010,0.841,0.774,6,-4.963,0,0.0421,0.117,2.66E-06,0.0674,0.494,95.006,4
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",22,-2,-2,SV,2/12/2025,87,TRUE,153928,INCÓMODO,8/22/2024,0.745,0.513,1,-9.116,1,0.087,0.783,0,0.216,0.929,109.935,3
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",23,0,16,SV,2/12/2025,83,FALSE,173858,LA CIUDAD,12/24/2024,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
5Z75FvRFiultmPFWHx5jQ7,7 Dias,"Gabito Ballesteros, Tito Double P",24,0,26,SV,2/12/2025,84,TRUE,180688,7 Dias,1/30/2025,0.838,0.746,11,-3.749,1,0.0614,0.386,0,0.0839,0.577,111.913,3
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,25,0,-1,SV,2/12/2025,91,FALSE,195824,Si Antes Te Hubiera Conocido,6/21/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,"J Balvin, Bad Bunny",26,3,1,SV,2/12/2025,84,FALSE,242573,OASIS,6/28/2019,0.756,0.646,7,-5.795,1,0.319,0.152,1.81E-05,0.108,0.429,176.088,4
3D24ErT1MMmUfXWotSj2A2,ME JALO,"Fuerza Regida, Grupo Frontera",27,-1,10,SV,2/12/2025,87,TRUE,212002,MALA MÍA,12/19/2024,0.47,0.75,2,-5.887,0,0.112,0.216,0,0.169,0.62,79.814,4
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",28,-1,-3,SV,2/12/2025,84,TRUE,224022,PRIMERA MUSA,9/20/2024,0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,4
0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",29,5,-3,SV,2/12/2025,84,TRUE,218701,DEPORTIVO,11/14/2024,0.816,0.762,0,-2.864,1,0.0565,0.534,0.000404,0.0845,0.782,90.025,4
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,30,0,-9,SV,2/12/2025,86,TRUE,145473,INCÓMODO,8/22/2024,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77E-06,0.0922,0.936,120.208,3
4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch",31,2,-8,SV,2/12/2025,79,FALSE,321555,Tiroteo (Remix),4/1/2021,0.75,0.522,9,-7.018,1,0.0293,0.282,0,0.0743,0.601,110.427,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,32,-4,2,SV,2/12/2025,96,FALSE,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
4zbEItKoaRId1vRZkoO0Uh,Imagínate,"Danny Ocean, Kapo",33,3,-14,SV,2/12/2025,87,FALSE,170365,Imagínate,11/7/2024,0.779,0.737,11,-4.667,1,0.109,0.134,0,0.0974,0.445,101.923,4
78HEzDEs1QUnHB2DbxgC1s,Te Quería Ver,"Alemán, Neton Vega",34,-2,16,SV,2/12/2025,79,FALSE,176129,Te Quería Ver,1/31/2025,0.802,0.761,4,-5.182,0,0.0681,0.188,1.69E-05,0.0922,0.448,100.019,4
4c2Pc0NrfkesPR0jff6q3F,KETU TeCRÉ,Bad Bunny,35,-4,-13,SV,2/12/2025,87,TRUE,250789,DeBÍ TiRAR MáS FOToS,1/5/2025,0.27,0.277,8,-32.187,1,0.0477,0.0177,0.485,0.111,0.082,111.353,3
5GTBdEjZe7zEDp1N0eCZE4,HOLLYWOOD,"Peso Pluma, Estevan Plazola",36,1,-3,SV,2/12/2025,81,TRUE,284864,ÉXODO,6/20/2024,0.707,0.683,3,-7.598,0,0.191,0.7,5.88E-06,0.134,0.545,94.979,3
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",37,13,13,SV,2/12/2025,89,FALSE,177598,GNX,11/21/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
7tCuCjhxzjX2XCz4JiiAsp,TURiSTA,Bad Bunny,38,-3,-10,SV,2/12/2025,87,FALSE,190028,DeBÍ TiRAR MáS FOToS,1/5/2025,0.358,0.12,8,-30.487,1,0.523,0.456,0.0653,0.146,0.318,90.929,3
79x7xtoCLpf6l32Zz6mWo4,BOKeTE,Bad Bunny,39,-1,-9,SV,2/12/2025,87,TRUE,215983,DeBÍ TiRAR MáS FOToS,1/5/2025,0.4,0.07,1,-32.756,1,0.0456,0.194,0.956,0.116,0.0344,124.927,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",40,8,10,SV,2/12/2025,88,TRUE,232186,Black Panther The Album Music From And Inspired By,2/9/2018,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",41,0,-3,SV,2/12/2025,81,TRUE,225373,SE ME OLVIDA,8/23/2024,0.786,0.707,7,-4.386,0,0.0635,0.0399,0,0.121,0.691,82.045,4
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",42,0,-7,SV,2/12/2025,80,FALSE,165848,El Comienzo,8/25/2023,0.616,0.834,9,-3.069,1,0.0664,0.06,0,0.338,0.746,151.701,4
0uLwWjN1KFO678WNJcZDkw,Llévame Contigo,Romeo Santos,43,0,6,SV,2/12/2025,76,FALSE,226400,Fórmula Vol. 1 (Deluxe Edition),8/27/2012,0.813,0.694,7,-5.092,0,0.0319,0.602,1.37E-06,0.0919,0.92,119.079,4
1C84d9abZVKWHT2YYpoean,Si No Quieres No,"Luis R Conriquez, Neton Vega",44,-5,-13,SV,2/12/2025,82,FALSE,147011,Si No Quieres No,3/10/2024,0.786,0.786,4,-6.372,0,0.0512,0.445,2.12E-06,0.0947,0.611,100.123,1
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",45,-1,-2,SV,2/12/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,46,4,4,SV,2/12/2025,89,FALSE,170887,MUSE,7/19/2024,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4
2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny",47,-7,0,SV,2/12/2025,80,FALSE,309120,Famouz,5/24/2019,0.804,0.787,10,-3.824,0,0.0746,0.14,0,0.0927,0.562,91.974,4
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",48,-2,2,SV,2/12/2025,83,TRUE,162767,nadie sabe lo que va a pasar mañana,10/13/2023,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16E-05,0.179,0.345,96.057,4
4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,Junior H,49,1,-4,SV,2/12/2025,82,TRUE,240669,$AD BOYZ 4 LIFE II,10/5/2023,0.716,0.536,2,-7.798,0,0.0328,0.452,0,0.208,0.359,97.541,3
0STW8nw4lNN4TEQ8KmNer6,Parte & Choke,"Jombriel, Alex Krack, Jøtta",50,0,0,SV,2/12/2025,80,FALSE,205264,Parte & Choke,11/5/2024,0.728,0.654,5,-3.976,0,0.365,0.00581,0,0.131,0.884,117.337,5
5LG6E6hwx6u84X7hMVkpKp,Pistácie (feat. Sofian Medjmedj),"Calin, Sofian Medjmedj",1,0,0,SK,2/12/2025,68,TRUE,174117,Bieber Fever Tour Life,12/6/2024,0.565,0.487,5,-10.099,0,0.262,0.407,0.00027,0.372,0.677,72.509,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2,4,36,SK,2/12/2025,90,TRUE,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
1Qzgt6gOMrwhMlmiBl3jbc,Na Očiach Vyryté,"Saul, Viktor Sheen",3,-1,-1,SK,2/12/2025,59,FALSE,220502,S.A.M.O.,1/17/2025,0.714,0.697,11,-5.817,0,0.0898,0.112,0.00124,0.191,0.215,123.012,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",4,0,-1,SK,2/12/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
5ZLUm9eab8y3tqQ1OhQSHI,Abracadabra,Lady Gaga,5,-2,5,SK,2/12/2025,89,FALSE,223398,Abracadabra,2/3/2025,0.68,0.909,10,-3.487,0,0.0624,0.0121,0,0.222,0.633,126.004,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",6,-1,-2,SK,2/12/2025,99,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,7,1,4,SK,2/12/2025,96,FALSE,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
2UD4l3evthKlDOM6HSrc9N,Cígo a káva (feat. Saul),"Viktor Sheen, Saul",8,-1,-2,SK,2/12/2025,63,TRUE,183428,Impostor syndrom,11/8/2024,0.752,0.685,1,-5.798,1,0.0591,0.0234,0.621,0.114,0.201,139.995,4
37B0CIBlKGtGrLp6PwtuL1,AQUA,Shimmi,9,0,3,SK,2/12/2025,51,TRUE,117910,Y0L0.5,1/24/2025,0.69,0.52,1,-7.536,1,0.191,0.0348,1.91E-06,0.118,0.128,156.965,4
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",10,1,-2,SK,2/12/2025,83,TRUE,256000,Hurry Up Tomorrow,1/31/2025,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96E-06,0.138,0.6,119.999,4
6gj6FXx7jZXOOdLX4aNaSK,Syndrom,Viktor Sheen,11,2,4,SK,2/12/2025,63,FALSE,166299,Impostor syndrom,11/8/2024,0.826,0.711,10,-5.649,0,0.0722,0.374,0.00579,0.0718,0.557,127.102,4
3QCRSIRZyCM2JjR4DTiwzF,Painkillers,"Yzomandias, P T K, Luca Brassi10x, Le Winter",12,0,-3,SK,2/12/2025,58,TRUE,216363,Painkillers,11/22/2024,0.779,0.807,1,-6.051,0,0.103,0.381,1.31E-05,0.123,0.606,131.987,4
2SdeE22RomGIWq3xZwk7aF,CELOU NOC 2,"Nik Tendo, AstralKid22, Shimmi",13,-3,-8,SK,2/12/2025,55,TRUE,165082,DEBARAS,1/29/2025,0.655,0.65,1,-8.151,1,0.038,0.0245,0,0.118,0.145,94.506,4
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,14,2,3,SK,2/12/2025,93,FALSE,211978,Sailor Song,7/26/2024,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72E-05,0.193,0.273,94.938,4
4oLJGn19J4OWAPC7fV5b5E,Vítej mezi náma (feat. STEIN27),"Calin, STEIN27",15,-1,-2,SK,2/12/2025,63,TRUE,193548,Bieber Fever Tour Life,12/6/2024,0.458,0.879,8,-5.973,0,0.223,0.0705,0.0143,0.307,0.733,235.512,4
7DY756WOLyOz2Xnhw4EFiC,São Paulo (feat. Anitta),"The Weeknd, Anitta",16,2,-9,SK,2/12/2025,83,TRUE,301623,Hurry Up Tomorrow,1/31/2025,0.538,0.658,5,-7.273,0,0.076,0.0385,0.000146,0.573,0.553,127.322,4
1P8o6bOTyh1kEqe72JFzzO,NENI STRE$S,"Pil C, Luca Brassi10x, Separ",17,2,-1,SK,2/12/2025,58,TRUE,169811,VOJNA,6/7/2024,0.842,0.758,10,-7.584,0,0.17,0.0128,7.02E-06,0.336,0.361,106.029,4
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,18,2,2,SK,2/12/2025,95,TRUE,166300,The Secret of Us (Deluxe),10/18/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",19,21,31,SK,2/12/2025,88,TRUE,232186,Black Panther The Album Music From And Inspired By,2/9/2018,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",20,12,30,SK,2/12/2025,91,TRUE,220690,GNX,11/22/2024,0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
4vUqYLKsvAxlrvd9TEmtbw,Pre Dni,Saul,21,0,-3,SK,2/12/2025,50,FALSE,215988,S.A.M.O.,1/17/2025,0.572,0.581,8,-8.224,1,0.0337,0.248,0,0.186,0.0709,129.819,4
